op,gas_costs,Bsize,Esize,Msize,B,E,M,tx_hash,tx_index,block_number,eip2565_cost,eip7883_cost,cost_increase,cost_ratio,from_address,to_address,value,gas_used,gas_price,transaction_type,eth_cost_current,eth_cost_eip7883,eth_cost_increase
STATICCALL,200,32,32,32,0x3037e68dfba5bc3a16f7fec6bb4bb6446807261396c9a94e44752ea2f149826d,0x800000,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0xc5769f692a7c4fc284b61500c08b4df1195c3a63b8969172e1751d844f66560f,90,22785602,200,500,300,2.5,,,,,,,,,
STATICCALL,1349,32,32,32,0x33f957aa210982a74a92ac8411fdf91fe70d0ddc0b32006d3027e0de5807575,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0xc5769f692a7c4fc284b61500c08b4df1195c3a63b8969172e1751d844f66560f,90,22785602,1349,1349,0,1.0,,,,,,,,,
STATICCALL,1349,32,32,32,0x1b1e63d5a43db59688430e461caf7d9366d58c9bf26af9cb4f32ceb6cc58bb07,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0xc5769f692a7c4fc284b61500c08b4df1195c3a63b8969172e1751d844f66560f,90,22785602,1349,1349,0,1.0,,,,,,,,,
STATICCALL,1349,32,32,32,0x1b557a967eecf4a1a51e5fe3fa94ca97c7f384ab055ed5a2cdf1294706a6a13,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0xc5769f692a7c4fc284b61500c08b4df1195c3a63b8969172e1751d844f66560f,90,22785602,1349,1349,0,1.0,,,,,,,,,
STATICCALL,1338,32,32,32,0x2f63043e51a401feecba817d5aa23c49213dfb3fc32a8ea673746e79fcf30bb6,0xc19139cb84c680a6e14116da060561765e05aa45a1c72a34f082305b61f3f52,0x30644e72e131a029b85045b68181585d97816a916871ca8d3c208c16d87cfd47,0x8b98592deb7298569da886dea6062b70ca0d1b08a6d1bd22efa0691e58819567,63,22785599,1338,1338,0,1.0,,,,,,,,,
STATICCALL,1338,32,32,32,0x2788baa304ccaa0441d3ea88cb899e0b3b22ced88330eb654510b28d1742d890,0xc19139cb84c680a6e14116da060561765e05aa45a1c72a34f082305b61f3f52,0x30644e72e131a029b85045b68181585d97816a916871ca8d3c208c16d87cfd47,0x8b98592deb7298569da886dea6062b70ca0d1b08a6d1bd22efa0691e58819567,63,22785599,1338,1338,0,1.0,,,,,,,,,
STATICCALL,1338,32,32,32,0x264517c1ab3f82c9d9b26368720ee99debe1e651814c38a06d2426fd95898211,0xc19139cb84c680a6e14116da060561765e05aa45a1c72a34f082305b61f3f52,0x30644e72e131a029b85045b68181585d97816a916871ca8d3c208c16d87cfd47,0x8b98592deb7298569da886dea6062b70ca0d1b08a6d1bd22efa0691e58819567,63,22785599,1338,1338,0,1.0,,,,,,,,,
STATICCALL,1360,32,32,32,0x72669bec28e6e14b6182c8bd71231d1affeae28f16106420f8bc5bd282379551,0xffffffff00000000ffffffffffffffffbce6faada7179e84f3b9cac2fc63254f,0xffff,0x6eafd56e78ed004c87b6261cde7577ced0c6816dfe8e0b5f0fbbbf4a2fd49f6d,12,22785587,1360,1360,0,1.0,,,,,,,,,
STATICCALL,1360,32,32,32,0x26cff69e43c936836691406ac6ad87ffb62c56bf380ef94fa81618bfb3c2206a,0xffffffff00000001000000000000000000000000fffffffffffffffffffffffd,0xffff,0x6eafd56e78ed004c87b6261cde7577ced0c6816dfe8e0b5f0fbbbf4a2fd49f6d,12,22785587,1360,1360,0,1.0,,,,,,,,,
STATICCALL,1360,32,32,32,0x9805610a6a67e4216696bb6fae46efeb45e029427295041de79be77bb8bd7527,0xffffffff00000001000000000000000000000000fffffffffffffffffffffffd,0xffff,0x6eafd56e78ed004c87b6261cde7577ced0c6816dfe8e0b5f0fbbbf4a2fd49f6d,12,22785587,1360,1360,0,1.0,,,,,,,,,
STATICCALL,1360,32,32,32,0x1e5c4952a48550aef25af3bab549ce170ef357cd0356cbcc672ff0a3b929df9,0xffffffff00000000ffffffffffffffffbce6faada7179e84f3b9cac2fc63254f,0xffff,0xf5b1302cddc1f1b26262c16f9ab78852c938daf784ff1f7df5c347cf4197f48c,7,22785577,1360,1360,0,1.0,,,,,,,,,
STATICCALL,1360,32,32,32,0x21a1bdcd77a082b52c2be064ce0d32e68bc015958c1d4c59ad5abcb6c1d00f5f,0xffffffff00000001000000000000000000000000fffffffffffffffffffffffd,0xffff,0xf5b1302cddc1f1b26262c16f9ab78852c938daf784ff1f7df5c347cf4197f48c,7,22785577,1360,1360,0,1.0,,,,,,,,,
STATICCALL,1360,32,32,32,0x42e5c20f96ad8cc7dfe56924db77fd5fb3d1fcf9f1114c2adf87156e245ca037,0xffffffff00000001000000000000000000000000fffffffffffffffffffffffd,0xffff,0xf5b1302cddc1f1b26262c16f9ab78852c938daf784ff1f7df5c347cf4197f48c,7,22785577,1360,1360,0,1.0,,,,,,,,,
STATICCALL,1338,32,32,32,0x13955a9db3111bc5c4b1e1c0dc2bc1149f3d3a93a7567fccf05883e86205c47c,0xc19139cb84c680a6e14116da060561765e05aa45a1c72a34f082305b61f3f52,0x30644e72e131a029b85045b68181585d97816a916871ca8d3c208c16d87cfd47,0xbab4c2f300a45880b46b6757328f86bf2c97db7d05232175f2637493a9822c49,142,22785563,1338,1338,0,1.0,,,,,,,,,
STATICCALL,1338,32,32,32,0x2e5e4d339db2f32b05734495281696928090d92af74d0fa0a3dc932675af829e,0xc19139cb84c680a6e14116da060561765e05aa45a1c72a34f082305b61f3f52,0x30644e72e131a029b85045b68181585d97816a916871ca8d3c208c16d87cfd47,0xbab4c2f300a45880b46b6757328f86bf2c97db7d05232175f2637493a9822c49,142,22785563,1338,1338,0,1.0,,,,,,,,,
STATICCALL,200,32,32,32,0x999cfd8c5f5cbde1f4e51ffdb55c23e288043d9b5e96d5df15eab5ea3b454e7,0x18,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x9321e08b93a8400b872cf8b354b3c1d8b120fc6f57b6157efc4680d1de1d8982,10,22785550,200,500,300,2.5,,,,,,,,,
STATICCALL,200,32,32,32,0xb72a5821b0ef2ee5a9d8622c07c6fa0437ad6236ee95d11c0025c23e43ccedf,0x800000,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x9321e08b93a8400b872cf8b354b3c1d8b120fc6f57b6157efc4680d1de1d8982,10,22785550,200,500,300,2.5,,,,,,,,,
STATICCALL,1349,32,32,32,0x1fdc4be6e14aa2ce5c414245ea2980c5337386da4a7b41f3dada10d7dee1b839,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x9321e08b93a8400b872cf8b354b3c1d8b120fc6f57b6157efc4680d1de1d8982,10,22785550,1349,1349,0,1.0,,,,,,,,,
STATICCALL,1349,32,32,32,0x1945ea08633984a324911cd81cf75db56267978d53f19de0dd193b528585a4b7,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x9321e08b93a8400b872cf8b354b3c1d8b120fc6f57b6157efc4680d1de1d8982,10,22785550,1349,1349,0,1.0,,,,,,,,,
STATICCALL,1349,32,32,32,0x1ec2d4853dac50f479803cb6ec7b88bdb0bcabc50f6d79d4122417a5bbe8acfa,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x9321e08b93a8400b872cf8b354b3c1d8b120fc6f57b6157efc4680d1de1d8982,10,22785550,1349,1349,0,1.0,,,,,,,,,
STATICCALL,1360,32,32,32,0x251ecd3c1af8168d15b5944d11b6ea393df3942aaa76981ae942b6cf0c24177a,0xffffffff00000000ffffffffffffffffbce6faada7179e84f3b9cac2fc63254f,0xffff,0x0014f9402068bdb4d6d780d01574fdfdbc5b8a91f49c60a7d6c6444a5271f682,44,22785544,1360,1360,0,1.0,,,,,,,,,
STATICCALL,1360,32,32,32,0x7b9f6e7ba1d6d56e7c43b34b8e7c64f7ede9ffd58293669abb8deb115dcb3561,0xffffffff00000001000000000000000000000000fffffffffffffffffffffffd,0xffff,0x0014f9402068bdb4d6d780d01574fdfdbc5b8a91f49c60a7d6c6444a5271f682,44,22785544,1360,1360,0,1.0,,,,,,,,,
STATICCALL,1360,32,32,32,0x9f62eee81aacd7ddf1ac7164d8f1d43e9b91c8228e7cb0b594befba12254d435,0xffffffff00000001000000000000000000000000fffffffffffffffffffffffd,0xffff,0x0014f9402068bdb4d6d780d01574fdfdbc5b8a91f49c60a7d6c6444a5271f682,44,22785544,1360,1360,0,1.0,,,,,,,,,
STATICCALL,200,32,32,32,0x7ebb3033e2e207afbe85206eebd925d722374af22471c52277f144b25921186,0x18,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x2ace51875fdfd4568c9e2f98198b1dafedc34934967f7c70839e3a1eaa2af0d8,301,22785536,200,500,300,2.5,,,,,,,,,
STATICCALL,200,32,32,32,0x1f7865de24f7976a47d7c131f83d5f49cc90fbfa6e5ff91c31083d96f20f5696,0x800000,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x2ace51875fdfd4568c9e2f98198b1dafedc34934967f7c70839e3a1eaa2af0d8,301,22785536,200,500,300,2.5,,,,,,,,,
STATICCALL,1349,32,32,32,0x2b8d6c31c81158aa501db9bc0299b5083738cbcdb9bfd454d43a070faa2cc23a,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x2ace51875fdfd4568c9e2f98198b1dafedc34934967f7c70839e3a1eaa2af0d8,301,22785536,1349,1349,0,1.0,,,,,,,,,
STATICCALL,1349,32,32,32,0x180346acf3cd6b7c40d5b919520fc74813f7472a7d67352aa22be6ce64bad58e,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x2ace51875fdfd4568c9e2f98198b1dafedc34934967f7c70839e3a1eaa2af0d8,301,22785536,1349,1349,0,1.0,,,,,,,,,
STATICCALL,1349,32,32,32,0x2c5c134dea26333c3dc8201e5f803f4571835eb02f6cbd3ec8d950a05c32ad97,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x2ace51875fdfd4568c9e2f98198b1dafedc34934967f7c70839e3a1eaa2af0d8,301,22785536,1349,1349,0,1.0,,,,,,,,,
STATICCALL,1338,32,32,32,0x2d478453595bfe4c72ef99e5184da7e64a23d9959f778812edefed466e12255f,0xc19139cb84c680a6e14116da060561765e05aa45a1c72a34f082305b61f3f52,0x30644e72e131a029b85045b68181585d97816a916871ca8d3c208c16d87cfd47,0x8cccfbd8f7a7c28409aa1ee656fea9784a33e45ce38dd1c88d853e10ce9fa878,226,22785529,1338,1338,0,1.0,,,,,,,,,
STATICCALL,1338,32,32,32,0x120d4783d7fd8cbb20fe5119483435b85cc363b1cf8accc4b1bbbb991ff7545f,0xc19139cb84c680a6e14116da060561765e05aa45a1c72a34f082305b61f3f52,0x30644e72e131a029b85045b68181585d97816a916871ca8d3c208c16d87cfd47,0x8cccfbd8f7a7c28409aa1ee656fea9784a33e45ce38dd1c88d853e10ce9fa878,226,22785529,1338,1338,0,1.0,,,,,,,,,
STATICCALL,1360,32,32,32,0x2b5a6b0575f0b05b60b692aa5f223ee137f1ca0c98a74b850147b3d6cea761f3,0xffffffff00000000ffffffffffffffffbce6faada7179e84f3b9cac2fc63254f,0xffff,0xe1befd9699d3be7d4c38dcf8a962b24397c13f099a6f53601b404a150205205c,7,22785510,1360,1360,0,1.0,,,,,,,,,
STATICCALL,1360,32,32,32,0xf4c87b949646955407d1195f7b35bbb1cddb902f26f813a005826574bc5972b9,0xffffffff00000001000000000000000000000000fffffffffffffffffffffffd,0xffff,0xe1befd9699d3be7d4c38dcf8a962b24397c13f099a6f53601b404a150205205c,7,22785510,1360,1360,0,1.0,,,,,,,,,
STATICCALL,1360,32,32,32,0xe4a5bec996f5852f9af95b9d525d92e63d840fd80450da5db6f9e2d13abe80fb,0xffffffff00000001000000000000000000000000fffffffffffffffffffffffd,0xffff,0xe1befd9699d3be7d4c38dcf8a962b24397c13f099a6f53601b404a150205205c,7,22785510,1360,1360,0,1.0,,,,,,,,,
STATICCALL,1360,32,32,32,0x650b1c897984f597833fb19d9f0f5043e356d035d5a0bfbdc938e9ab408d77c7,0xffffffff00000000ffffffffffffffffbce6faada7179e84f3b9cac2fc63254f,0xffff,0x6685368c878c39d01343f365c4038f92bf3dc906fb819cf738258e99bbf66a43,51,22785503,1360,1360,0,1.0,,,,,,,,,
STATICCALL,1360,32,32,32,0x5434343135c4ab0a613281c9c0bbb00d94e35dee88d5c12d50774a144603c4ef,0xffffffff00000001000000000000000000000000fffffffffffffffffffffffd,0xffff,0x6685368c878c39d01343f365c4038f92bf3dc906fb819cf738258e99bbf66a43,51,22785503,1360,1360,0,1.0,,,,,,,,,
STATICCALL,1360,32,32,32,0x1d9f65eb4af62f3b8819abb039ffb5f4e54226825fbf2ac1aa52001eaff2daa3,0xffffffff00000001000000000000000000000000fffffffffffffffffffffffd,0xffff,0x6685368c878c39d01343f365c4038f92bf3dc906fb819cf738258e99bbf66a43,51,22785503,1360,1360,0,1.0,,,,,,,,,
STATICCALL,1360,32,32,32,0x1e97d70488ac88676d97260661d703b894ebd0c1a1eb7bcb8b7386703daf4bae,0xffffffff00000000ffffffffffffffffbce6faada7179e84f3b9cac2fc63254f,0xffff,0xf6c6f78e5cd3a2738b4dca2d527ab050e61c97ae1f04b0efcb2c376bf6e3cbcf,21,22785502,1360,1360,0,1.0,,,,,,,,,
STATICCALL,1360,32,32,32,0xcfd5a1862ee62b47c0fa607ae5af0fb22dbe93776cc72236849a579fa5ebd445,0xffffffff00000001000000000000000000000000fffffffffffffffffffffffd,0xffff,0xf6c6f78e5cd3a2738b4dca2d527ab050e61c97ae1f04b0efcb2c376bf6e3cbcf,21,22785502,1360,1360,0,1.0,,,,,,,,,
STATICCALL,1360,32,32,32,0x6128382f45a312b8fa7b985f2259b9642910765ab67bd9326459d17fc46af90b,0xffffffff00000001000000000000000000000000fffffffffffffffffffffffd,0xffff,0xf6c6f78e5cd3a2738b4dca2d527ab050e61c97ae1f04b0efcb2c376bf6e3cbcf,21,22785502,1360,1360,0,1.0,,,,,,,,,
STATICCALL,1338,32,32,32,0x136bd5225b3afc59d7963ae1fcaaaf050612311cf05dae032b8767070d674daf,0xc19139cb84c680a6e14116da060561765e05aa45a1c72a34f082305b61f3f52,0x30644e72e131a029b85045b68181585d97816a916871ca8d3c208c16d87cfd47,0x5b883742eb0e6ea8f73657cb5f110b92eea4d748bb2a20187ff3dcbce372bf71,401,22785497,1338,1338,0,1.0,,,,,,,,,
STATICCALL,1338,32,32,32,0x288940cace27817d37f762b42e718dd93b226873fa086a184cc6b2e34eb2ca52,0xc19139cb84c680a6e14116da060561765e05aa45a1c72a34f082305b61f3f52,0x30644e72e131a029b85045b68181585d97816a916871ca8d3c208c16d87cfd47,0x5b883742eb0e6ea8f73657cb5f110b92eea4d748bb2a20187ff3dcbce372bf71,401,22785497,1338,1338,0,1.0,,,,,,,,,
STATICCALL,1360,32,32,32,0x24f993228a14e677d7c60372a3994bdc80960419f689a643021bc415dd74b2b6,0xffffffff00000000ffffffffffffffffbce6faada7179e84f3b9cac2fc63254f,0xffff,0xf6367fb6989d3b87910b885dd8c627cf6328b2028c12cb91e0697aa9196ed7fa,12,22785496,1360,1360,0,1.0,,,,,,,,,
STATICCALL,1360,32,32,32,0xcfd5a1862ee62b47c0fa607ae5af0fb22dbe93776cc72236849a579fa5ebd445,0xffffffff00000001000000000000000000000000fffffffffffffffffffffffd,0xffff,0xf6367fb6989d3b87910b885dd8c627cf6328b2028c12cb91e0697aa9196ed7fa,12,22785496,1360,1360,0,1.0,,,,,,,,,
STATICCALL,1360,32,32,32,0x5c7c88a7f0e2da6a43f2d88ff4f1397b52114a2ee559f2bd06a7e138319d5600,0xffffffff00000001000000000000000000000000fffffffffffffffffffffffd,0xffff,0xf6367fb6989d3b87910b885dd8c627cf6328b2028c12cb91e0697aa9196ed7fa,12,22785496,1360,1360,0,1.0,,,,,,,,,
STATICCALL,1360,32,32,32,0x5a61e686581347b5d38cd8b02afa7d3ec113b0cb7131c36b6788e8e683363a5c,0xffffffff00000000ffffffffffffffffbce6faada7179e84f3b9cac2fc63254f,0xffff,0x43057c68c34f158da767129c9c21b1c0c19c264dcf8e9ca1fc90d5cfbfd53015,0,22785494,1360,1360,0,1.0,,,,,,,,,
STATICCALL,1360,32,32,32,0x5434343135c4ab0a613281c9c0bbb00d94e35dee88d5c12d50774a144603c4ef,0xffffffff00000001000000000000000000000000fffffffffffffffffffffffd,0xffff,0x43057c68c34f158da767129c9c21b1c0c19c264dcf8e9ca1fc90d5cfbfd53015,0,22785494,1360,1360,0,1.0,,,,,,,,,
STATICCALL,1360,32,32,32,0xc0f30748499528de6a6e2791b2ce961c9b0086030fb6cb20901a4a125453ec74,0xffffffff00000001000000000000000000000000fffffffffffffffffffffffd,0xffff,0x43057c68c34f158da767129c9c21b1c0c19c264dcf8e9ca1fc90d5cfbfd53015,0,22785494,1360,1360,0,1.0,,,,,,,,,
STATICCALL,200,32,32,32,0x3f841e22f4536cc5e5a3c50de8a7c1c360fd2acc707a5d39e55f84093ea6539,0x18,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0xbd0f50c4f941885f9d0be9c17964631b1ceb46f88391ab65de289f12bcf43cf4,80,22785487,200,500,300,2.5,,,,,,,,,
STATICCALL,200,32,32,32,0x2be04482af607623f21b70898b2c5b4c2fcccbd68e752df070de9e6537eca178,0x800000,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0xbd0f50c4f941885f9d0be9c17964631b1ceb46f88391ab65de289f12bcf43cf4,80,22785487,200,500,300,2.5,,,,,,,,,
STATICCALL,1349,32,32,32,0x2630a7e38f013971bb35da4440cc05364a008e50ff789ff8d5c71373bb0bf1d0,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0xbd0f50c4f941885f9d0be9c17964631b1ceb46f88391ab65de289f12bcf43cf4,80,22785487,1349,1349,0,1.0,,,,,,,,,
STATICCALL,1349,32,32,32,0x1fee8bf06b55213ef43614156e58b12421a16523c7a2ed0ce67a21eed186cea9,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0xbd0f50c4f941885f9d0be9c17964631b1ceb46f88391ab65de289f12bcf43cf4,80,22785487,1349,1349,0,1.0,,,,,,,,,
STATICCALL,1349,32,32,32,0xbc23f8f1ebd2dc42e9e398e5b210ca1d0468c222ec131635ced27a8980930c9,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0xbd0f50c4f941885f9d0be9c17964631b1ceb46f88391ab65de289f12bcf43cf4,80,22785487,1349,1349,0,1.0,,,,,,,,,
STATICCALL,200,32,32,32,0x33da5ffe971a16d913958c82d47d0553e61a6ed573e6ce16e9c3ecd4c1135ff,0x18,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0xb38557046693f58ad20ea7b38921b932a90c389637099debb37f0ec66aff4290,73,22785486,200,500,300,2.5,,,,,,,,,
STATICCALL,200,32,32,32,0x217e7252ee7e77127ad7313715a12506b5b1a716c51935a86db1995ac01e52d2,0x800000,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0xb38557046693f58ad20ea7b38921b932a90c389637099debb37f0ec66aff4290,73,22785486,200,500,300,2.5,,,,,,,,,
STATICCALL,1349,32,32,32,0x2e4da4a1944828729f5664f2c34c3a61d5eae0e7d9068b71a63c4026382767f3,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0xb38557046693f58ad20ea7b38921b932a90c389637099debb37f0ec66aff4290,73,22785486,1349,1349,0,1.0,,,,,,,,,
STATICCALL,1349,32,32,32,0x370309f887c51bed39b322832da06d4ed07a34c376c71a285cee5dbb9c6637c,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0xb38557046693f58ad20ea7b38921b932a90c389637099debb37f0ec66aff4290,73,22785486,1349,1349,0,1.0,,,,,,,,,
STATICCALL,1349,32,32,32,0x1fb56e9554533bb293e56053db37620e98c64ff17be43966f6e0aeb319175152,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0xb38557046693f58ad20ea7b38921b932a90c389637099debb37f0ec66aff4290,73,22785486,1349,1349,0,1.0,,,,,,,,,
STATICCALL,200,32,32,32,0x14227b870cfa5ba2dd6df9f7b92de7361c6a33a11a988d8d7e77fa4331f62029,0x1000000,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0xcc8f4c6bfc10fd5e6cd26ebbc06f5d3ff0cc60e7b6a346b5c27c5a3394263567,41,22785468,200,500,300,2.5,,,,,,,,,
STATICCALL,1349,32,32,32,0x2f7d95a7ae6fea5cba8898f864b590619f86c313e67db07d094dc1d0a1c291ae,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0xcc8f4c6bfc10fd5e6cd26ebbc06f5d3ff0cc60e7b6a346b5c27c5a3394263567,41,22785468,1349,1349,0,1.0,,,,,,,,,
STATICCALL,200,32,32,32,0xc9fabc7845d50d2852e2a0371c6441f145e0db82e8326961c25f1e3e32b045b,0xa65352,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0xcc8f4c6bfc10fd5e6cd26ebbc06f5d3ff0cc60e7b6a346b5c27c5a3394263567,41,22785468,200,500,300,2.5,,,,,,,,,
STATICCALL,1349,32,32,32,0x22c7a6bd7da461649274f8a8a98b26221f927cde6f05bbf31d2b2be506b63b0c,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0xcc8f4c6bfc10fd5e6cd26ebbc06f5d3ff0cc60e7b6a346b5c27c5a3394263567,41,22785468,1349,1349,0,1.0,,,,,,,,,
STATICCALL,1349,32,32,32,0x14227b870cfa5ba2dd6df9f7b92de7361c6a33a11a988d8d7e77fa4331f62028,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0xcc8f4c6bfc10fd5e6cd26ebbc06f5d3ff0cc60e7b6a346b5c27c5a3394263567,41,22785468,1349,1349,0,1.0,,,,,,,,,
STATICCALL,200,32,32,32,0x14227b870cfa5ba2dd6df9f7b92de7361c6a33a11a988d8d7e77fa4331f62029,0x1000002,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0xcc8f4c6bfc10fd5e6cd26ebbc06f5d3ff0cc60e7b6a346b5c27c5a3394263567,41,22785468,200,500,300,2.5,,,,,,,,,
STATICCALL,1338,32,32,32,0xa37e89757c66d0b28d2df7ca5d69f748c2bfd2d10f5278d05d1e69bd23b1513,0xc19139cb84c680a6e14116da060561765e05aa45a1c72a34f082305b61f3f52,0x30644e72e131a029b85045b68181585d97816a916871ca8d3c208c16d87cfd47,0xc130f163f1944197f24b0bd59867a7170b3fb82e31d760ea13537e161a394010,129,22785461,1338,1338,0,1.0,,,,,,,,,
STATICCALL,1338,32,32,32,0xabf69309e2e9f07a6d3a21bc8725485d6c8bd0ca05459fc65dafe845f3b6621,0xc19139cb84c680a6e14116da060561765e05aa45a1c72a34f082305b61f3f52,0x30644e72e131a029b85045b68181585d97816a916871ca8d3c208c16d87cfd47,0xc130f163f1944197f24b0bd59867a7170b3fb82e31d760ea13537e161a394010,129,22785461,1338,1338,0,1.0,,,,,,,,,
STATICCALL,1338,32,32,32,0x1c1e024cdedf227671a6b7fc3b14566af571b9b1ee4f10a638e315862f1a3ebf,0xc19139cb84c680a6e14116da060561765e05aa45a1c72a34f082305b61f3f52,0x30644e72e131a029b85045b68181585d97816a916871ca8d3c208c16d87cfd47,0xc130f163f1944197f24b0bd59867a7170b3fb82e31d760ea13537e161a394010,129,22785461,1338,1338,0,1.0,,,,,,,,,
STATICCALL,1338,32,32,32,0xdef657938a6572dd0fbdb677c3b4cc650a5888b927380fd42c99f8a695aa1ac,0xc19139cb84c680a6e14116da060561765e05aa45a1c72a34f082305b61f3f52,0x30644e72e131a029b85045b68181585d97816a916871ca8d3c208c16d87cfd47,0xc130f163f1944197f24b0bd59867a7170b3fb82e31d760ea13537e161a394010,129,22785461,1338,1338,0,1.0,,,,,,,,,
STATICCALL,200,32,32,32,0x7718853b7edfe658a8569cd5c30c166bdb07a1f1e3647f17705e7338f7c4b7,0x18,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0xe14cd5ddae2972ca359b9377c047ef479744ece93aa3e55f2f9f9bd631a6fc46,82,22785459,200,500,300,2.5,,,,,,,,,
STATICCALL,200,32,32,32,0x15b857286d156818924cfe2bd6af49dda82c0826159088fe1e2270c3057ce5df,0x800000,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0xe14cd5ddae2972ca359b9377c047ef479744ece93aa3e55f2f9f9bd631a6fc46,82,22785459,200,500,300,2.5,,,,,,,,,
STATICCALL,1349,32,32,32,0x19ac5841fa75c9507793939060b2b95d4ecb59ed5d87a78331be395b2ec68c7c,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0xe14cd5ddae2972ca359b9377c047ef479744ece93aa3e55f2f9f9bd631a6fc46,82,22785459,1349,1349,0,1.0,,,,,,,,,
STATICCALL,1349,32,32,32,0x2867e2c484e889ec0fb0320899017c6caa0dfa4605221ade9d5373b6bd03c778,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0xe14cd5ddae2972ca359b9377c047ef479744ece93aa3e55f2f9f9bd631a6fc46,82,22785459,1349,1349,0,1.0,,,,,,,,,
STATICCALL,1349,32,32,32,0x39853ca5b5e945ec01c60748b394dfd54f0f9a3083af3033e7c251731c52ffb,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0xe14cd5ddae2972ca359b9377c047ef479744ece93aa3e55f2f9f9bd631a6fc46,82,22785459,1349,1349,0,1.0,,,,,,,,,
STATICCALL,200,32,32,32,0x180eacedf3c6bb71ffdbfccefeba8975abfc4f2a5e26f0d4fa5f88b58890b489,0x18,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0xdb6d512807e71b4adafb18ace45ed47c3e873b257a20ba915de1af323e815888,83,22785459,200,500,300,2.5,,,,,,,,,
